time,RR,RL,FR,FL,PITCH,ROLL,YAW,U_X_FB,U_Y_FB,BARO_ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.71,168,168,169,169,0.055541992,-0.10269165,0.029907227,-0.693156421,0.022785425,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.72,168,169,168,169,0.055541992,-0.10269165,0.029907227,-0.693156421,0.022785425,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.73,168,169,168,169,0.055541992,-0.10269165,0.029907227,-0.693156421,0.022785425,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.74,168,169,168,169,0.055541992,-0.10269165,0.029907227,-0.693156421,0.022785425,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.75,168,169,168,169,0.055541992,-0.10269165,0.029907227,-0.693156421,0.022785425,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.76,168,169,168,169,0.055541992,-0.10269165,0.029907227,-0.693156421,0.022785425,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.77,168,169,168,169,0.055541992,-0.10269165,0.029907227,-0.693156421,0.022785425,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.78,168,168,169,169,0.042175293,-0.101547241,0.029846191,-0.693156421,0.022785425,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.79,172,171,177,176,-0.047348022,-0.070648193,0.029663086,-0.693156421,0.022785425,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.8,168,169,169,169,-0.047348022,-0.070648193,0.029663086,-0.693156421,0.022785425,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.81,168,169,169,169,-0.047348022,-0.070648193,0.029663086,-0.693156421,0.022785425,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.82,164,163,165,164,-0.055755615,-0.056915283,0.029663086,-0.693156421,0.022785425,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.83,168,169,169,169,-0.055755615,-0.056915283,0.029663086,-0.693156421,0.022785425,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.84,168,169,169,169,-0.055755615,-0.056915283,0.029663086,-0.693156421,0.022785425,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.85,168,169,169,169,-0.055755615,-0.056915283,0.029663086,-0.693156421,0.022785425,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.86,171,167,170,166,-0.046096802,-0.030410767,0.029663086,-0.67615515,0.025657177,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.87,167,170,167,170,-0.046096802,-0.030410767,0.029663086,-0.67615515,0.025657177,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.88,168,169,169,169,-0.046096802,-0.030410767,0.029663086,-0.67615515,0.025657177,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.89,168,169,169,169,-0.046096802,-0.030410767,0.029663086,-0.67615515,0.025657177,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.9,170,168,169,167,-0.024368286,-0.002471924,0.029663086,-0.67615515,0.025657177,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.91,169,169,169,168,-0.016998291,0.005447388,0.029663086,-0.67615515,0.025657177,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.92,169,169,169,168,-0.008865356,0.01373291,0.029663086,-0.67615515,0.025657177,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.93,169,169,169,168,3.05E-05,0.022399902,0.029663086,-0.67615515,0.025657177,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.94,168,169,169,169,3.05E-05,0.022399902,0.029663086,-0.67615515,0.025657177,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.95,168,169,169,169,3.05E-05,0.022399902,0.029663086,-0.67615515,0.025657177,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.96,168,169,169,169,3.05E-05,0.022399902,0.029663086,-0.67615515,0.025657177,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.97,161,160,159,158,0.029785156,0.050048828,0.029663086,-0.67615515,0.025657177,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.98,168,169,168,168,0.029785156,0.050048828,0.029663086,-0.67615515,0.025657177,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.99,168,169,168,168,0.029785156,0.050048828,0.029663086,-0.67615515,0.025657177,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,170,169,168,167,0.051391602,0.068603516,0.029663086,-0.67615515,0.025657177,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.01,168,169,168,168,0.051391602,0.068603516,0.029663086,-0.67615515,0.025657177,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.02,173,167,169,165,0.075073242,0.090454102,0.029663086,-0.660190701,0.0297575,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.03,167,170,167,170,0.075073242,0.090454102,0.029663086,-0.660190701,0.0297575,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.04,169,169,168,168,0.075073242,0.090454102,0.029663086,-0.660190701,0.0297575,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.05,170,168,169,167,0.091491699,0.115661621,0.029602051,-0.660190701,0.0297575,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.06,169,169,168,168,0.091491699,0.115661621,0.029602051,-0.660190701,0.0297575,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.07,169,168,169,168,0.09765625,0.133911133,0.029541016,-0.660190701,0.0297575,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.08,169,169,168,168,0.09765625,0.133911133,0.029541016,-0.660190701,0.0297575,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.09,169,168,169,168,0.09753418,0.152099609,0.029541016,-0.660190701,0.0297575,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.1,169,168,168,168,0.09753418,0.152099609,0.029541016,-0.660190701,0.0297575,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.11,169,168,168,168,0.09753418,0.152099609,0.029541016,-0.660190701,0.0297575,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.12,169,167,170,168,0.078369141,0.177124023,0.029663086,-0.660190701,0.0297575,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.13,169,168,169,168,0.078369141,0.177124023,0.029663086,-0.660190701,0.0297575,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.14,169,168,169,168,0.078369141,0.177124023,0.029663086,-0.660190701,0.0297575,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.15,168,168,169,169,0.061767578,0.187561035,0.029663086,-0.660190701,0.0297575,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.16,169,168,169,168,0.061767578,0.187561035,0.029663086,-0.660190701,0.0297575,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.17,168,168,169,168,0.052368164,0.192138672,0.029724121,-0.660190701,0.0297575,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.18,168,168,169,169,0.032043457,0.199768066,0.029785156,-0.660190701,0.0297575,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.19,169,168,169,168,0.032043457,0.199768066,0.029785156,-0.660190701,0.0297575,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.2,168,167,170,169,0.001724243,0.205200195,0.029907227,-0.660190701,0.0297575,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.21,169,168,169,168,0.001724243,0.205200195,0.029907227,-0.660190701,0.0297575,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.22,179,176,180,177,-0.018341064,0.204956055,0.029968262,-0.643808961,0.032279253,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.23,167,169,168,170,-0.028335571,0.203613281,0.030029297,-0.643808961,0.032279253,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.24,169,168,169,168,-0.028335571,0.203613281,0.030029297,-0.643808961,0.032279253,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.25,168,168,169,169,-0.045089722,0.198608398,0.030029297,-0.643808961,0.032279253,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.26,169,168,169,168,-0.045089722,0.198608398,0.030029297,-0.643808961,0.032279253,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.27,169,168,169,168,-0.045089722,0.198608398,0.030029297,-0.643808961,0.032279253,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.28,168,168,169,169,-0.060516357,0.184265137,0.030151367,-0.643808961,0.032279253,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.29,169,168,169,168,-0.060516357,0.184265137,0.030151367,-0.643808961,0.032279253,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.3,168,168,169,169,-0.064041138,0.178955078,0.030151367,-0.643808961,0.032279253,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.31,168,169,168,169,-0.071060181,0.16607666,0.030151367,-0.643808961,0.032279253,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.32,168,169,168,169,-0.078048706,0.150146484,0.030151367,-0.643808961,0.032279253,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.33,168,168,169,168,-0.078048706,0.150146484,0.030151367,-0.643808961,0.032279253,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.34,168,169,168,169,-0.085006714,0.131103516,0.030151367,-0.643808961,0.032279253,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.35,168,168,169,169,-0.085006714,0.131103516,0.030151367,-0.643808961,0.032279253,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.36,168,168,169,169,-0.085006714,0.131103516,0.030151367,-0.643808961,0.032279253,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.37,167,169,168,170,-0.094573975,0.105224609,0.030212402,-0.643808961,0.032279253,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.38,168,168,169,169,-0.094573975,0.105224609,0.030212402,-0.643808961,0.032279253,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.39,168,168,169,169,-0.094573975,0.105224609,0.030212402,-0.643808961,0.032279253,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.4,160,159,160,158,-0.095428467,0.078308105,0.030212402,-0.62566793,0.035049915,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.41,167,170,167,170,-0.095428467,0.078308105,0.030212402,-0.62566793,0.035049915,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.42,168,168,169,168,-0.095428467,0.078308105,0.030212402,-0.62566793,0.035049915,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.43,168,170,167,169,-0.082138062,0.051635742,0.030151367,-0.62566793,0.035049915,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.44,168,168,169,168,-0.082138062,0.051635742,0.030151367,-0.62566793,0.035049915,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.45,168,168,169,168,-0.082138062,0.051635742,0.030151367,-0.62566793,0.035049915,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.46,169,170,167,168,-0.051269531,0.027832031,0.030151367,-0.62566793,0.035049915,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.47,168,168,169,168,-0.051269531,0.027832031,0.030151367,-0.62566793,0.035049915,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.48,168,168,169,168,-0.051269531,0.027832031,0.030151367,-0.62566793,0.035049915,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.49,160,161,158,159,-0.021865845,0.012207031,0.030151367,-0.62566793,0.035049915,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.5,169,169,168,168,-0.010559082,0.006225586,0.030151367,-0.62566793,0.035049915,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.51,168,168,168,168,-0.010559082,0.006225586,0.030151367,-0.62566793,0.035049915,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.52,169,170,167,168,0.014282227,-0.006835938,0.030151367,-0.62566793,0.035049915,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.53,168,168,168,168,0.014282227,-0.006835938,0.030151367,-0.62566793,0.035049915,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.54,168,168,168,168,0.014282227,-0.006835938,0.030151367,-0.62566793,0.035049915,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.55,160,161,158,159,0.047241211,-0.026519775,0.030151367,-0.62566793,0.035049915,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.56,168,168,168,168,0.047241211,-0.026519775,0.030151367,-0.62566793,0.035049915,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.57,168,168,168,168,0.047241211,-0.026519775,0.030151367,-0.62566793,0.035049915,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.58,169,170,167,168,0.073730469,-0.045288086,0.030151367,-0.62566793,0.035049915,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.59,168,169,168,168,0.073730469,-0.045288086,0.030151367,-0.62566793,0.035049915,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.6,170,168,169,166,0.082519531,-0.051498413,0.030151367,-0.607662678,0.039185286,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.61,167,172,166,170,0.099975586,-0.063873291,0.030212402,-0.607662678,0.039185286,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.62,168,169,167,168,0.116577148,-0.075775146,0.030273438,-0.607662678,0.039185286,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.63,168,169,168,168,0.116577148,-0.075775146,0.030273438,-0.607662678,0.039185286,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.64,168,169,168,168,0.116577148,-0.075775146,0.030273438,-0.607662678,0.039185286,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.65,168,169,168,168,0.129943848,-0.086029053,0.030273438,-0.607662678,0.039185286,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.66,168,169,168,168,0.133850098,-0.087402344,0.030273438,-0.607662678,0.039185286,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.67,168,169,168,168,0.133850098,-0.087402344,0.030273438,-0.607662678,0.039185286,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.68,168,169,168,168,0.133850098,-0.087402344,0.030273438,-0.607662678,0.039185286,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.69,169,168,168,168,0.135253906,-0.076370239,0.030273438,-0.607662678,0.039185286,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.7,168,169,168,168,0.135253906,-0.076370239,0.030273438,-0.607662678,0.039185286,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.71,168,169,168,168,0.135253906,-0.076370239,0.030273438,-0.607662678,0.039185286,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.72,168,168,169,168,0.128051758,-0.064056396,0.030273438,-0.607662678,0.039185286,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.73,168,168,168,168,0.124084473,-0.059188843,0.030273438,-0.607662678,0.039185286,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.74,168,169,168,168,0.124084473,-0.059188843,0.030273438,-0.607662678,0.039185286,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.75,168,168,169,168,0.107543945,-0.042327881,0.030273438,-0.607662678,0.039185286,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.76,168,169,168,168,0.107543945,-0.042327881,0.030273438,-0.607662678,0.039185286,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.77,168,169,168,168,0.107543945,-0.042327881,0.030273438,-0.607662678,0.039185286,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.78,170,166,172,167,0.088867188,-0.024429321,0.030212402,-0.591228604,0.041793346,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.79,167,170,167,170,0.088867188,-0.024429321,0.030212402,-0.591228604,0.041793346,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.8,168,168,168,168,0.088867188,-0.024429321,0.030212402,-0.591228604,0.041793346,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.81,178,178,178,178,0.081115723,-0.017715454,0.030212402,-0.591228604,0.041793346,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.82,168,168,169,168,0.063354492,-0.003173828,0.030212402,-0.591228604,0.041793346,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.83,168,169,168,168,0.063354492,-0.003173828,0.030212402,-0.591228604,0.041793346,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.84,168,167,170,169,0.03326416,0.020263672,0.030212402,-0.591228604,0.041793346,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.85,168,168,168,168,0.03326416,0.020263672,0.030212402,-0.591228604,0.041793346,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.86,168,168,168,168,0.03326416,0.020263672,0.030212402,-0.591228604,0.041793346,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.87,168,167,170,169,0.00428772,0.04309082,0.030273438,-0.591228604,0.041793346,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.88,168,168,168,168,0.00428772,0.04309082,0.030273438,-0.591228604,0.041793346,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.89,168,168,168,168,0.00428772,0.04309082,0.030273438,-0.591228604,0.041793346,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.9,178,177,180,178,-0.027572632,0.067260742,0.030273438,-0.591228604,0.041793346,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.91,168,168,168,168,-0.027572632,0.067260742,0.030273438,-0.591228604,0.041793346,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.92,168,168,168,168,-0.027572632,0.067260742,0.030273438,-0.591228604,0.041793346,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.93,168,167,170,169,-0.059143066,0.091247559,0.030273438,-0.591228604,0.041793346,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.94,168,168,169,169,-0.069595337,0.099243164,0.030334473,-0.591228604,0.041793346,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.95,178,177,179,178,-0.090423584,0.114990234,0.030395508,-0.591228604,0.041793346,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.96,171,167,171,167,-0.100799561,0.122924805,0.030395508,-0.575834155,0.043094635,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.97,167,171,167,171,-0.100799561,0.122924805,0.030395508,-0.575834155,0.043094635,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.98,168,168,169,168,-0.100799561,0.122924805,0.030395508,-0.575834155,0.043094635,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.99,168,167,171,169,-0.126998901,0.146362305,0.030456543,-0.575834155,0.043094635,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,168,168,169,169,-0.126998901,0.146362305,0.030456543,-0.575834155,0.043094635,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.01,168,168,169,169,-0.126998901,0.146362305,0.030456543,-0.575834155,0.043094635,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.02,169,167,171,168,-0.141021729,0.166015625,0.030517578,-0.575834155,0.043094635,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.03,168,168,169,168,-0.141021729,0.166015625,0.030517578,-0.575834155,0.043094635,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.04,168,168,169,168,-0.141021729,0.166015625,0.030517578,-0.575834155,0.043094635,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.05,169,168,169,168,-0.145507813,0.183105469,0.030517578,-0.575834155,0.043094635,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.06,168,168,169,168,-0.145507813,0.183105469,0.030517578,-0.575834155,0.043094635,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.07,169,168,169,168,-0.138198853,0.198852539,0.030517578,-0.575834155,0.043094635,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.08,168,168,169,168,-0.138198853,0.198852539,0.030517578,-0.575834155,0.043094635,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.09,168,168,169,168,-0.138198853,0.198852539,0.030517578,-0.575834155,0.043094635,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.1,169,168,169,168,-0.129425049,0.207336426,0.030456543,-0.575834155,0.043094635,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.11,169,168,169,168,-0.123886108,0.2109375,0.030395508,-0.575834155,0.043094635,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.12,169,169,168,168,-0.11050415,0.217041016,0.030395508,-0.575834155,0.043094635,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.13,169,169,169,168,-0.102661133,0.219482422,0.030334473,-0.575834155,0.043094635,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.14,169,168,169,168,-0.102661133,0.219482422,0.030334473,-0.575834155,0.043094635,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.15,169,168,169,168,-0.102661133,0.219482422,0.030334473,-0.575834155,0.043094635,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.16,162,159,160,157,-0.076934814,0.223144531,0.030273438,-0.559696138,0.046046257,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.17,167,169,167,170,-0.076934814,0.223144531,0.030273438,-0.559696138,0.046046257,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.18,168,168,169,168,-0.076934814,0.223144531,0.030273438,-0.559696138,0.046046257,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.19,169,169,168,168,-0.056167603,0.222045898,0.030151367,-0.559696138,0.046046257,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.2,168,168,169,168,-0.056167603,0.222045898,0.030151367,-0.559696138,0.046046257,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.21,168,168,169,168,-0.056167603,0.222045898,0.030151367,-0.559696138,0.046046257,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.22,169,169,168,168,-0.033248901,0.215209961,0.030090332,-0.559696138,0.046046257,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.23,169,168,169,168,-0.033248901,0.215209961,0.030090332,-0.559696138,0.046046257,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.24,169,168,169,168,-0.033248901,0.215209961,0.030090332,-0.559696138,0.046046257,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.25,169,171,167,168,-0.003479004,0.204833984,0.029968262,-0.559696138,0.046046257,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.26,169,169,168,168,0.00793457,0.200561523,0.029907227,-0.559696138,0.046046257,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.27,169,168,169,168,0.00793457,0.200561523,0.029907227,-0.559696138,0.046046257,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.28,169,168,169,168,0.00793457,0.200561523,0.029907227,-0.559696138,0.046046257,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.29,169,171,167,168,0.041992188,0.183288574,0.029785156,-0.559696138,0.046046257,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.3,169,168,169,168,0.041992188,0.183288574,0.029785156,-0.559696138,0.046046257,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.31,169,168,169,168,0.041992188,0.183288574,0.029785156,-0.559696138,0.046046257,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.32,160,161,158,159,0.064025879,0.164978027,0.029785156,-0.559696138,0.046046257,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.33,168,168,168,168,0.064025879,0.164978027,0.029785156,-0.559696138,0.046046257,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.34,168,169,168,168,0.071289063,0.157348633,0.029724121,-0.559696138,0.046046257,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.35,171,168,169,166,0.08581543,0.139770508,0.029663086,-0.54183042,0.049855709,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.36,167,171,167,171,0.08581543,0.139770508,0.029663086,-0.54183042,0.049855709,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.37,168,168,168,168,0.08581543,0.139770508,0.029663086,-0.54183042,0.049855709,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.38,168,171,166,169,0.114501953,0.100341797,0.029663086,-0.54183042,0.049855709,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
