time,RR,RL,FR,FL,Battery,SoC,PITCH,ROLL,MC,DNG,TOC,DS,YAW,Y_FB,X_SP,Y_SP,Disturbance,,,,,BARO_ALT,U_X_FB,U_Y_FB,PITCH_C,ERR_X,ERR_Y,Velocity_y,Pitch_SP,PWM_RR,POS_X_C,POS_Y_C,PWM_FL,PWM_FR,PWM_RL,ROLL_C,YAW_C,ALT_C,EP,time,ANG_KD,ANG_KI,ANG_KP,ALT_KP,ALT_KI,ALT_KD,POS_KP,POS_KI,POS_KD,CMD,LS
1.3,191,191,191,191,12.08349422,0.999549575,4.57764E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.325071931,-0.276125669,0,-0.32524365,0.275923384,0,0,192,0,0,192,192,192,0,0,0.637182876,-5.08626E-07,,,,,,,,,,,,
1.31,191,191,191,191,12.0829198,0.999534771,3.05176E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358284,-0.277792692,0,-0.324531041,0.27759085,-0.033349327,0,192,0,0,192,192,192,0,0,0.637807876,-3.39084E-07,,,,,,,,,,,,
1.32,192,192,192,192,12.07723034,0.999519968,3.05176E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358284,-0.277792692,0,-0.324531041,0.27759085,0,0,193,0,0,193,193,193,0,0,0.638432876,-3.39084E-07,,,,,,,,,,,,
1.33,192,192,192,192,12.07665093,0.999505013,3.05176E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358284,-0.277792692,0,-0.324531041,0.27759085,0,0,193,0,0,193,193,193,0,0,0.639057876,-3.39084E-07,,,,,,,,,,,,
1.34,192,192,192,192,12.07607206,0.999490057,3.05176E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358284,-0.277792692,0,-0.324531041,0.27759085,0,0,193,0,0,193,193,193,0,0,0.639682876,-3.39084E-07,,,,,,,,,,,,
1.35,192,192,192,192,12.07549373,0.999475102,4.57764E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358284,-0.277792692,0,-0.324531041,0.27759085,0,0,193,0,0,193,193,193,0,0,0.640307876,-5.08626E-07,,,,,,,,,,,,
1.36,192,192,192,192,12.07491595,0.999460147,4.57764E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358284,-0.277792692,0,-0.324531041,0.27759085,0,0,193,0,0,193,193,193,0,0,0.640932876,-5.08626E-07,,,,,,,,,,,,
1.37,192,192,192,192,12.0743387,0.999445191,4.57764E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358284,-0.277792692,0,-0.324531041,0.27759085,0,0,193,0,0,193,193,193,0,0,0.641557876,-5.08626E-07,,,,,,,,,,,,
1.38,192,192,192,192,12.07376199,0.999430236,4.57764E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358284,-0.277792692,0,-0.324531041,0.27759085,0,0,193,0,0,193,193,193,0,0,0.642182876,-5.08626E-07,,,,,,,,,,,,
1.39,192,192,192,192,12.07318583,0.999415281,4.57764E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358284,-0.277792692,0,-0.324531041,0.27759085,0,0,193,0,0,193,193,193,0,0,0.642807876,-5.08626E-07,,,,,,,,,,,,
1.4,193,193,193,193,12.06746805,0.999400325,3.05176E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358284,-0.277792692,0,-0.324531041,0.27759085,0,0,194,0,0,194,194,194,0,0,0.643432876,-3.39084E-07,,,,,,,,,,,,
1.41,193,193,193,193,12.06688687,0.999385217,4.57764E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358284,-0.277792692,0,-0.324531041,0.27759085,0,0,194,0,0,194,194,194,0,0,0.644057876,-5.08626E-07,,,,,,,,,,,,
1.42,193,193,193,193,12.06630623,0.999370109,4.57764E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358284,-0.277792692,0,-0.324531041,0.27759085,0,0,194,0,0,194,194,194,0,0,0.644682876,-5.08626E-07,,,,,,,,,,,,
1.43,193,193,193,193,12.06572613,0.999355001,4.57764E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358284,-0.277792692,0,-0.324531041,0.27759085,0,0,194,0,0,194,194,194,0,0,0.645307876,-5.08626E-07,,,,,,,,,,,,
1.44,193,193,193,193,12.06514658,0.999339894,4.57764E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358284,-0.277792692,0,-0.324531041,0.27759085,0,0,194,0,0,194,194,194,0,0,0.645932876,-5.08626E-07,,,,,,,,,,,,
1.45,193,193,193,193,12.06456756,0.999324786,4.57764E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358284,-0.277792692,0,-0.324531041,0.27759085,0,0,194,0,0,194,194,194,0,0,0.646557876,-5.08626E-07,,,,,,,,,,,,
1.46,193,193,193,193,12.06398909,0.999309678,4.57764E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358284,-0.277792692,0,-0.324531041,0.27759085,0,0,194,0,0,194,194,194,0,0,0.647182876,-5.08626E-07,,,,,,,,,,,,
1.47,193,193,193,193,12.06341116,0.99929457,4.57764E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358284,-0.277792692,0,-0.324531041,0.27759085,0,0,194,0,0,194,194,194,0,0,0.647807876,-5.08626E-07,,,,,,,,,,,,
1.48,193,193,193,193,12.06283376,0.999279462,3.05176E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358284,-0.277792692,0,-0.324531041,0.27759085,0,0,194,0,0,194,194,194,0,0,0.648432876,-3.39084E-07,,,,,,,,,,,,
1.49,194,194,194,194,12.05708819,0.999264354,4.57764E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358284,-0.277792692,0,-0.324531041,0.27759085,0,0,195,0,0,195,195,195,0,0,0.649057876,-5.08626E-07,,,,,,,,,,,,
1.5,194,194,194,194,12.05650575,0.999249093,4.57764E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358284,-0.277792692,0,-0.324531041,0.27759085,0,0,195,0,0,195,195,195,0,0,0.649682876,-5.08626E-07,,,,,,,,,,,,
1.51,194,194,194,194,12.05592386,0.999233831,3.05176E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358225,-0.277792692,0,-0.324530981,0.277590851,-7.41618E-10,0,195,0,0,195,195,195,0,0,0.650307876,-3.39084E-07,,,,,,,,,,,,
1.52,194,194,194,194,12.05534251,0.99921857,3.05176E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,-0.005284639,0.324358225,-0.277792692,0,-0.324530981,0.277590851,0,0,195,0,0,195,195,195,0,0,0.650932876,-3.39084E-07,,,,,,,,,,,,
1.53,194,194,194,194,12.0547617,0.999203309,0,0,0,1,0,2,0.035644531,0,0,0,0,,,,,0,0.324358225,-0.277792692,0,-0.324530981,0.277590851,0,0,195,0,0,195,195,195,0,0,0.651557876,0,,,,,,,,,,,,
1.54,194,194,194,194,12.05418143,0.999188047,0,0,0,1,0,2,0.035644531,0,0,0,0,,,,,0,0.324358225,-0.277792692,0,-0.324530981,0.277590851,0,0,195,0,0,195,195,195,0,0,0.652182876,0,,,,,,,,,,,,
1.55,194,194,194,194,12.05360171,0.999172786,-1.52588E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,0,0.324358225,-0.277792692,0,-0.324530981,0.277590851,0,0,195,0,0,195,195,195,0,0,0.652807876,1.69542E-07,,,,,,,,,,,,
1.56,194,194,194,194,12.05302253,0.999157525,-1.52588E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,0,0.324358225,-0.277792692,0,-0.324530981,0.277590851,0,0,195,0,0,195,195,195,0,0,0.653432876,1.69542E-07,,,,,,,,,,,,
1.57,195,195,195,195,12.04724859,0.999142263,-1.52588E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,0,0.324358225,-0.277792692,0,-0.324530981,0.277590851,0,0,196,0,0,196,196,196,0,0,0.654057876,1.69542E-07,,,,,,,,,,,,
1.58,187,187,187,187,12.08748261,0.999126848,-3.05176E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,0.005284639,0.324358225,-0.277792692,0,-0.324530981,0.277590851,0,0,188,0,0,188,188,188,0,0,0.61349539,3.39084E-07,,,,,,,,,,,,
1.59,195,195,195,195,12.04612898,0.999112644,-3.05176E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,0.005284639,0.324358225,-0.277792692,0,-0.324530981,0.277590851,0,0,196,0,0,196,196,196,0,0,0.655075682,3.39084E-07,,,,,,,,,,,,
1.6,195,195,195,195,12.04554577,0.999097228,-3.05176E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,0.005284639,0.324358225,-0.277792692,0,-0.324530981,0.277590851,0,0,196,0,0,196,196,196,0,0,0.655700022,3.39084E-07,,,,,,,,,,,,
1.61,182,182,182,182,12.10555273,0.999081813,-6.10352E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,0.013211599,0.324358225,-0.277792692,0,-0.324530981,0.277590851,0,0,184,0,0,184,184,184,0,0,0.594543125,6.78168E-07,,,,,,,,,,,,
1.62,195,195,195,195,12.04445277,0.999068195,-6.10352E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,0.013211599,0.324358225,-0.277792692,0,-0.324530981,0.277590851,0,0,196,0,0,196,196,196,0,0,0.65660041,6.78168E-07,,,,,,,,,,,,
1.63,195,195,195,195,12.04387112,0.99905278,-6.10352E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,0.013211599,0.324358225,-0.277792692,0,-0.324530981,0.277590851,0,0,196,0,0,196,196,196,0,0,0.657223758,6.78168E-07,,,,,,,,,,,,
1.64,178,178,178,178,12.12322579,0.999037364,-7.62939E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,0.023780877,0.324358225,-0.277792692,0,-0.324530981,0.277590851,0,0,180,0,0,180,180,180,0,0,0.575472135,8.47711E-07,,,,,,,,,,,,
1.65,195,195,195,195,12.04280416,0.999024321,-7.62939E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,0.023780877,0.324358225,-0.277792692,0,-0.324530981,0.277590851,0,0,196,0,0,196,196,196,0,0,0.658006068,8.47711E-07,,,,,,,,,,,,
1.66,182,182,182,182,12.10281367,0.999008905,-7.62939E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,0.031707834,0.324358225,-0.277792692,0,-0.324530981,0.277590851,0,0,184,0,0,184,184,184,0,0,0.596846873,8.47711E-07,,,,,,,,,,,,
1.67,195,195,195,195,12.04171626,0.998995288,-7.62939E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,0.031707834,0.324358225,-0.277792692,0,-0.324530981,0.277590851,0,0,196,0,0,196,196,196,0,0,0.658901832,8.47711E-07,,,,,,,,,,,,
1.68,196,196,196,196,12.0359153,0.998979873,-7.62939E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,0.031707834,0.324358225,-0.277792692,0,-0.324530981,0.277590851,0,0,197,0,0,197,197,197,0,0,0.659522868,8.47711E-07,,,,,,,,,,,,
1.69,170,170,170,170,12.15790496,0.998964302,-9.15527E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,0.047561754,0.324358225,-0.277792692,0,-0.324530981,0.277590851,0,0,172,0,0,172,172,172,0,0,0.536581432,1.01725E-06,,,,,,,,,,,,
1.7,196,196,196,196,12.03489159,0.998952369,-9.15527E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,0.047561754,0.324358225,-0.277792692,0,-0.324530981,0.277590851,0,0,197,0,0,197,197,197,0,0,0.66,1.01725E-06,,,,,,,,,,,,
1.71,196,196,196,196,12.0343078,0.998936799,-9.15527E-05,0,0,1,0,2,0.035644531,0,0,0,0,,,,,0.047561754,0.324358225,-0.277792692,0,-0.324530981,0.277590851,0,0,197,0,0,197,197,197,0,0,0.66,1.01725E-06,,,,,,,,,,,,
1.72,175,175,175,175,12.13311279,0.998921228,-0.000106812,0,0,1,0,2,0.035644531,0,0,0,0,,,,,0.06077335,0.324358284,-0.277793169,0,-0.324531041,0.277591327,-9.536E-06,0,177,0,0,177,177,177,0,0,0.558337761,1.18679E-06,,,,,,,,,,,,
1.73,196,196,196,196,12.03325961,0.998908607,-0.000106812,0,0,1,0,2,0.035644531,0,0,0,0,,,,,0.06077335,0.324358284,-0.277793169,0,-0.324531041,0.277591327,0,0,197,0,0,197,197,197,0,0,0.66,1.18679E-06,,,,,,,,,,,,
1.74,179,179,179,179,12.11303832,0.998893037,-0.000106812,1.52588E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.071342632,0.324358284,-0.277793169,0,-0.324531041,0.277591327,0,0,181,0,0,181,181,181,0,0,0.579587442,1.18679E-06,,,,,,,,,,,,
1.75,196,196,196,196,12.03219083,0.998879851,-0.000106812,1.52588E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.071342632,0.324358284,-0.277793169,0,-0.324531041,0.277591327,0,0,197,0,0,197,197,197,0,0,0.66,1.18679E-06,,,,,,,,,,,,
1.76,175,175,175,175,12.1309978,0.998864281,-0.000106812,1.52588E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.084554225,0.324358284,-0.277793169,0,-0.324531041,0.277591327,0,0,177,0,0,177,177,177,0,0,0.559762862,1.18679E-06,,,,,,,,,,,,
1.77,188,188,188,188,12.07217746,0.99885166,-0.000106812,1.52588E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.08983887,0.324358284,-0.277793169,0,-0.324531041,0.277591327,0,0,189,0,0,189,189,189,0,0,0.621579609,1.18679E-06,,,,,,,,,,,,
1.78,196,196,196,196,12.03061491,0.998837307,-0.000106812,1.52588E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.08983887,0.324358284,-0.277793169,0,-0.324531041,0.277591327,0,0,197,0,0,197,197,197,0,0,0.66,1.18679E-06,,,,,,,,,,,,
1.79,175,175,175,175,12.12942334,0.998821737,-9.15527E-05,1.52588E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.103050463,0.324358284,-0.277793169,0,-0.324531041,0.277591327,0,0,177,0,0,177,177,177,0,0,0.560794466,1.01725E-06,,,,,,,,,,,,
1.8,197,197,197,197,12.0295736,0.998809116,-9.15527E-05,1.52588E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.103050463,0.324358284,-0.277793169,0,-0.324531041,0.277591327,0,0,197,0,0,197,197,197,0,0,0.66,1.01725E-06,,,,,,,,,,,,
1.81,167,167,167,167,12.16516197,0.998793545,-9.15527E-05,1.52588E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.121546701,0.324358284,-0.277793169,0,-0.324531041,0.277591327,0,0,169,0,0,169,169,169,0,0,0.520252341,1.01725E-06,,,,,,,,,,,,
1.82,197,197,197,197,12.02857781,0.998782016,-9.15527E-05,1.52588E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.121546701,0.324358284,-0.277793169,0,-0.324531041,0.277591327,0,0,197,0,0,197,197,197,0,0,0.66,1.01725E-06,,,,,,,,,,,,
1.83,197,197,197,197,12.02799991,0.998766445,-9.15527E-05,1.52588E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.121546701,0.324358284,-0.277793169,0,-0.324531041,0.277591327,0,0,197,0,0,197,197,197,0,0,0.66,1.01725E-06,,,,,,,,,,,,
1.84,180,180,180,180,12.10296026,0.998750875,-9.15527E-05,1.52588E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.132115975,0.324358284,-0.277793169,0,-0.324531041,0.277591327,0,0,182,0,0,182,182,182,0,0,0.58305266,1.01725E-06,,,,,,,,,,,,
1.85,167,167,167,167,12.16310241,0.998737546,-7.62939E-05,1.52588E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.15061222,0.324358284,-0.277793169,0,-0.324531041,0.277591327,0,0,169,0,0,169,169,169,0,0,0.521416756,8.47711E-07,,,,,,,,,,,,
1.86,197,197,197,197,12.02652017,0.998726017,-7.62939E-05,1.52588E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.15061222,0.324358284,-0.277793169,0,-0.324531041,0.277591327,0,0,197,0,0,197,197,197,0,0,0.66,8.47711E-07,,,,,,,,,,,,
1.87,167,167,167,167,12.16211138,0.998710446,-6.10352E-05,1.52588E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.16910845,0.324358284,-0.277793169,0,-0.324531041,0.277591327,0,0,169,0,0,169,169,169,0,0,0.521818852,6.78168E-07,,,,,,,,,,,,
1.88,197,197,197,197,12.02553006,0.998698917,-6.10352E-05,1.52588E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.16910845,0.324358284,-0.277793169,0,-0.324531041,0.277591327,0,0,197,0,0,197,197,197,0,0,0.66,6.78168E-07,,,,,,,,,,,,
1.89,167,167,167,167,12.16112219,0.998683346,-6.10352E-05,1.52588E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.187604696,0.324358284,-0.277793169,0,-0.324531041,0.277591327,0,0,169,0,0,169,169,169,0,0,0.522216093,6.78168E-07,,,,,,,,,,,,
1.9,180,180,180,180,12.10007951,0.998671817,-4.57764E-05,1.52588E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.19817397,0.324358284,-0.277792931,0,-0.324531041,0.277591089,4.76837E-06,0,182,0,0,182,182,182,0,0,0.583788599,5.08626E-07,,,,,,,,,,,,
1.91,197,197,197,197,12.02405714,0.998658488,-4.57764E-05,1.52588E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.19817397,0.324358284,-0.277792931,0,-0.324531041,0.277591089,0,0,197,0,0,197,197,197,0,0,0.66,5.08626E-07,,,,,,,,,,,,
1.92,167,167,167,167,12.15965065,0.998642918,-4.57764E-05,3.05176E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.216670215,0.324358284,-0.277792931,0,-0.324531041,0.277591089,0,0,169,0,0,169,169,169,0,0,0.522744665,5.08626E-07,,,,,,,,,,,,
1.93,197,197,197,197,12.02307162,0.998631388,-4.57764E-05,3.05176E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.216670215,0.324358284,-0.277792931,0,-0.324531041,0.277591089,0,0,197,0,0,197,197,197,0,0,0.66,5.08626E-07,,,,,,,,,,,,
1.94,167,167,167,167,12.15866604,0.998615818,-3.05176E-05,3.05176E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.235166445,0.324358284,-0.277792931,0,-0.324531041,0.277591089,0,0,169,0,0,169,169,169,0,0,0.523130247,3.39084E-07,,,,,,,,,,,,
1.95,197,197,197,197,12.02208793,0.998604288,-3.05176E-05,3.05176E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.235166445,0.324358284,-0.277792931,0,-0.324531041,0.277591089,0,0,197,0,0,197,197,197,0,0,0.66,3.39084E-07,,,,,,,,,,,,
1.96,148,148,148,148,12.23421752,0.998588718,0,3.05176E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.26423195,0.324358284,-0.277792931,0,-0.324531041,0.277591089,0,0,151,0,0,151,151,151,0,0,0.441136147,0,,,,,,,,,,,,
1.97,197,197,197,197,12.02119674,0.99857946,0,3.05176E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.26423195,0.324358284,-0.277792931,0,-0.324531041,0.277591089,0,0,197,0,0,197,197,197,0,0,0.66,0,,,,,,,,,,,,
1.98,197,197,197,197,12.02062571,0.998563889,0,3.05176E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.26423195,0.324358284,-0.277792931,0,-0.324531041,0.277591089,0,0,197,0,0,197,197,197,0,0,0.66,0,,,,,,,,,,,,
1.99,163,163,163,163,12.17397411,0.998548319,1.52588E-05,3.05176E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.285370529,0.324358284,-0.277792931,0,-0.324531041,0.277591089,0,0,165,0,0,165,165,165,0,0,0.503419602,-1.69542E-07,,,,,,,,,,,,
2,197,197,197,197,12.0196676,0.998537316,1.52588E-05,3.05176E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.285370529,0.324358284,-0.277792931,0,-0.324531041,0.277591089,0,0,197,0,0,197,197,197,0,0,0.66,-1.69542E-07,,,,,,,,,,,,
2.01,181,181,181,181,12.09463571,0.998521746,1.52588E-05,3.05176E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.295939803,0.324358284,-0.277792931,0,-0.324531041,0.277591089,0,0,182,0,0,182,182,182,0,0,0.586047301,-1.69542E-07,,,,,,,,,,,,
2.02,158,158,158,158,12.18986381,0.998508417,3.05176E-05,3.05176E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.319720685,0.324358284,-0.277792931,0,-0.324531041,0.277591089,0,0,161,0,0,161,161,161,0,0,0.483203447,-3.39084E-07,,,,,,,,,,,,
2.03,197,197,197,197,12.01825267,0.998497928,3.05176E-05,3.05176E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.319720685,0.324358284,-0.277792931,0,-0.324531041,0.277591089,0,0,197,0,0,197,197,197,0,0,0.66,-3.39084E-07,,,,,,,,,,,,
2.04,176,176,176,176,12.11235566,0.998482358,4.57764E-05,3.05176E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.332932264,0.324358284,-0.277792931,0,-0.324531041,0.277591089,0,0,178,0,0,178,178,178,0,0,0.565706792,-5.08626E-07,,,,,,,,,,,,
2.05,159,159,159,159,12.18847417,0.998469597,6.10352E-05,3.05176E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.356713146,0.324358284,-0.277792931,0,-0.324531041,0.277591089,0,0,161,0,0,161,161,161,0,0,0.483336168,-6.78168E-07,,,,,,,,,,,,
2.06,197,197,197,197,12.01686432,0.998459109,6.10352E-05,3.05176E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.356713146,0.324358284,-0.277792931,0,-0.324531041,0.277591089,0,0,197,0,0,197,197,197,0,0,0.66,-6.78168E-07,,,,,,,,,,,,
2.07,134,134,134,134,12.28257275,0.998443538,7.62939E-05,4.57764E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.393705636,0.324358284,-0.277792931,0,-0.324531041,0.277591089,0,0,137,0,0,137,137,137,0,0,0.380486295,-8.47711E-07,,,,,,,,,,,,
2.08,197,197,197,197,12.01604632,0.99843587,7.62939E-05,4.57764E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.393705636,0.324358284,-0.277792931,0,-0.324531041,0.277591089,0,0,197,0,0,197,197,197,0,0,0.66,-8.47711E-07,,,,,,,,,,,,
2.09,159,159,159,159,12.18672547,0.9984203,9.15527E-05,4.57764E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.417486489,0.324358284,-0.277792931,0,-0.324531041,0.277591089,0,0,161,0,0,161,161,161,0,0,0.482986162,-1.01725E-06,,,,,,,,,,,,
2.1,197,197,197,197,12.01511725,0.998409811,9.15527E-05,4.57764E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.417486489,0.324358284,-0.277792931,0,-0.324531041,0.277591089,0,0,197,0,0,197,197,197,0,0,0.66,-1.01725E-06,,,,,,,,,,,,
2.11,176,176,176,176,12.10922315,0.998394241,9.15527E-05,4.57764E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.430698097,0.324358523,-0.277792454,0,-0.324531279,0.277590612,9.53971E-06,0,178,0,0,178,178,178,0,0,0.565464603,-1.01725E-06,,,,,,,,,,,,
2.12,159,159,159,159,12.18534458,0.99838148,0.000106812,4.57764E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.454478979,0.324358523,-0.277792454,0,-0.324531279,0.277590612,0,0,161,0,0,161,161,161,0,0,0.483081989,-1.18679E-06,,,,,,,,,,,,
2.13,197,197,197,197,12.01373763,0.998370991,0.000106812,4.57764E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.454478979,0.324358523,-0.277792454,0,-0.324531279,0.277590612,0,0,197,0,0,197,197,197,0,0,0.66,-1.18679E-06,,,,,,,,,,,,
2.14,129,129,129,129,12.29732025,0.998355421,0.00012207,4.57764E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.494113773,0.324358523,-0.277792454,0,-0.324531279,0.277590612,0,0,132,0,0,132,132,132,0,0,0.359614055,-1.35634E-06,,,,,,,,,,,,
2.15,197,197,197,197,12.01294661,0.998348283,0.00012207,4.57764E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.494113773,0.324358523,-0.277792454,0,-0.324531279,0.277590612,0,0,197,0,0,197,197,197,0,0,0.66,-1.35634E-06,,,,,,,,,,,,
2.16,197,197,197,197,12.01238325,0.998332713,0.00012207,4.57764E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.494113773,0.324358523,-0.277792454,0,-0.324531279,0.277590612,0,0,197,0,0,197,197,197,0,0,0.66,-1.35634E-06,,,,,,,,,,,,
2.17,123,123,123,123,12.3165357,0.998317142,0.000137329,4.57764E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.536390901,0.324358523,-0.277792454,0,-0.324531279,0.277590612,0,0,126,0,0,126,126,126,0,0,0.338973411,-1.52588E-06,,,,,,,,,,,,
2.18,197,197,197,197,12.01161911,0.998310615,0.000137329,4.57764E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.536390901,0.324358523,-0.277792454,0,-0.324531279,0.277590612,0,0,197,0,0,197,197,197,0,0,0.66,-1.52588E-06,,,,,,,,,,,,
2.19,153,153,153,153,12.20336258,0.998295044,0.000137329,6.10352E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.562814057,0.324358523,-0.277792454,0,-0.324531279,0.277590612,0,0,156,0,0,156,156,156,0,0,0.461799926,-1.52588E-06,,,,,,,,,,,,
2.2,197,197,197,197,12.01072321,0.998285181,0.000137329,6.10352E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.562814057,0.324358523,-0.277792454,0,-0.324531279,0.277590612,0,0,197,0,0,197,197,197,0,0,0.66,-1.52588E-06,,,,,,,,,,,,
2.21,197,197,197,197,12.01016191,0.99826961,0.000137329,6.10352E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.562814057,0.324358523,-0.277792454,0,-0.324531279,0.277590612,0,0,197,0,0,197,197,197,0,0,0.66,-1.52588E-06,,,,,,,,,,,,
2.22,134,134,134,134,12.27587657,0.99825404,0.000152588,6.10352E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.599806547,0.324358523,-0.277792454,0,-0.324531279,0.277590612,0,0,137,0,0,137,137,137,0,0,0.379930798,-1.69542E-06,,,,,,,,,,,,
2.23,197,197,197,197,12.00935635,0.998246372,0.000152588,6.10352E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.599806547,0.324358523,-0.277792454,0,-0.324531279,0.277590612,0,0,197,0,0,197,197,197,0,0,0.66,-1.69542E-06,,,,,,,,,,,,
2.24,197,197,197,197,12.00879632,0.998230801,0.000152588,6.10352E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.599806547,0.324358523,-0.277792454,0,-0.324531279,0.277590612,0,0,197,0,0,197,197,197,0,0,0.66,-1.69542E-06,,,,,,,,,,,,
2.25,88,88,88,88,12.41386837,0.998215231,0.000152588,6.10352E-05,0,1,0,2,0.035644531,0,0,0,0,,,,,0.657937586,0.324358523,-0.277792454,0,-0.324531279,0.277590612,0,0,91,0,0,91,91,91,0,0,0.215210251,-1.69542E-06,,,,,,,,,,,,
