Time,M1_RR,M2_RL,M3_FR,M4_FL,V_batt,Theta,Phi,Psi,PosX,PosY,BaroAlt,LidarPulse,SetX,SetZ,SetY,SetYaw
44.860,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
44.870,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
44.880,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
44.890,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
44.900,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
44.910,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
44.920,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
44.930,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
44.940,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
44.950,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
44.960,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
44.970,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
44.980,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
44.990,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.000,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.010,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.020,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.030,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.040,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.050,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.060,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.070,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.080,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.090,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.100,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.110,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.120,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.130,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.140,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.150,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.160,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.170,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.180,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.190,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.200,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.210,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.220,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.230,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.240,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.250,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.260,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.270,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.280,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.290,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.300,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.310,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.320,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.330,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.340,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.350,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.360,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.370,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.380,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.390,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.400,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.410,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.420,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.430,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.440,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.450,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.460,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.470,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.480,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.490,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.500,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.510,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.520,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.530,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.540,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.550,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.560,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.570,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.580,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.590,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.600,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.610,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.620,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.630,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.640,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.650,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.660,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.670,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.680,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.690,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.700,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.710,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.720,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.730,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.740,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.750,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.760,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.770,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.780,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.790,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.800,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.810,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.820,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.830,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.840,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.850,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.860,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.870,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.880,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.890,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.900,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.910,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.920,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.930,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.940,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.950,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.960,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.970,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.980,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
45.990,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.000,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.010,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.020,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.030,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.040,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.050,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.060,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.070,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.080,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.090,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.100,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.110,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.120,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.130,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.140,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.150,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.160,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.170,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.180,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.190,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.200,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.210,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.220,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.230,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.240,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.250,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.260,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.270,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.280,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.290,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.300,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.310,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.320,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.330,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.340,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.350,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.360,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.370,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.380,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.390,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.400,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.410,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.420,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.430,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.440,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.450,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.460,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.470,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.480,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.490,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.500,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.510,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.520,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.530,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.540,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.550,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.560,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.570,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.580,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.590,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.600,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.610,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.620,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.630,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.640,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.650,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.660,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.670,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.680,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.690,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.700,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.710,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.720,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.730,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.740,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
46.750,235.0,173.0,188.0,223.0,10.28,8.967,179.847,-0.409,-1.23293,-0.37343,0.822,0.0,0.000,0.000,5.000,0.000
