Time,Roll,Pitch,Yaw,PosX,PosY,Altitude
30.950,0.003,0.013,0.036,0.43110,-0.32895,0.032
30.960,0.003,0.013,0.036,0.43110,-0.32895,0.032
30.970,0.003,0.013,0.036,0.43334,-0.32973,0.032
30.980,0.003,0.013,0.036,0.43334,-0.32973,0.032
30.990,0.003,0.013,0.036,0.43334,-0.32973,0.032
31.000,0.003,0.013,0.036,0.43334,-0.32973,0.032
31.010,0.003,0.013,0.036,0.43334,-0.32973,0.032
31.020,0.003,0.013,0.036,0.43334,-0.32973,0.032
31.030,0.003,0.013,0.036,0.43334,-0.32973,0.032
31.040,0.003,0.013,0.036,0.43334,-0.32973,0.032
31.050,0.003,0.013,0.036,0.43334,-0.32973,0.032
31.060,0.003,0.013,0.036,0.43334,-0.32973,0.032
31.070,0.003,0.013,0.036,0.43334,-0.32973,0.032
31.080,0.003,0.013,0.036,0.43334,-0.32973,0.032
31.090,0.003,0.013,0.036,0.43334,-0.32973,0.032
31.100,0.003,0.013,0.036,0.43334,-0.32973,0.032
31.110,0.003,0.013,0.036,0.43334,-0.32973,0.032
31.120,0.003,0.013,0.036,0.43334,-0.32973,0.032
31.130,0.003,0.013,0.036,0.43334,-0.32973,0.032
31.140,0.003,0.013,0.036,0.43334,-0.32973,0.032
31.150,0.003,0.013,0.036,0.43334,-0.32973,0.032
31.160,0.003,0.013,0.036,0.43334,-0.32973,0.032
31.170,0.003,0.013,0.036,0.43550,-0.33047,0.032
31.180,0.003,0.013,0.036,0.43550,-0.33047,0.032
31.190,0.003,0.013,0.036,0.43550,-0.33047,0.032
31.200,0.003,0.013,0.036,0.43550,-0.33047,0.032
31.210,0.003,0.013,0.036,0.43550,-0.33047,0.032
31.220,0.003,0.013,0.036,0.43550,-0.33047,0.032
31.230,0.003,0.013,0.036,0.43550,-0.33047,0.032
31.240,0.003,0.013,0.036,0.43550,-0.33047,0.032
31.250,0.003,0.013,0.036,0.43550,-0.33047,0.032
31.260,0.003,0.013,0.036,0.43550,-0.33047,0.032
31.270,0.003,0.013,0.036,0.43550,-0.33047,0.032
31.280,0.003,0.013,0.036,0.43550,-0.33047,0.032
31.290,0.003,0.013,0.036,0.43550,-0.33047,0.032
31.300,0.003,0.013,0.036,0.43550,-0.33047,0.032
31.310,0.003,0.013,0.036,0.43550,-0.33047,0.032
31.320,0.003,0.013,0.036,0.43550,-0.33047,0.032
31.330,0.003,0.013,0.036,0.43550,-0.33047,0.032
31.340,0.003,0.013,0.036,0.43550,-0.33047,0.032
31.350,0.003,0.013,0.036,0.43550,-0.33047,0.032
31.360,0.003,0.013,0.036,0.43550,-0.33047,0.032
31.370,0.003,0.013,0.036,0.43550,-0.33047,0.032
31.380,0.003,0.013,0.036,0.43779,-0.33124,0.032
31.390,0.003,0.013,0.036,0.43779,-0.33124,0.032
31.400,0.003,0.013,0.036,0.43779,-0.33124,0.032
31.410,0.003,0.013,0.036,0.43779,-0.33124,0.032
31.420,0.003,0.013,0.036,0.43779,-0.33124,0.032
31.430,0.003,0.013,0.036,0.43779,-0.33124,0.032
31.440,0.003,0.013,0.036,0.43779,-0.33124,0.032
31.450,0.003,0.013,0.036,0.43779,-0.33124,0.032
31.460,0.003,0.013,0.036,0.43779,-0.33124,0.032
31.470,0.003,0.013,0.036,0.43779,-0.33124,0.032
31.480,0.003,0.013,0.036,0.43779,-0.33124,0.032
31.490,0.003,0.013,0.036,0.43779,-0.33124,0.032
31.500,0.003,0.013,0.036,0.43779,-0.33124,0.032
31.510,0.003,0.013,0.036,0.43779,-0.33124,0.032
31.520,0.003,0.013,0.036,0.43779,-0.33124,0.032
31.530,0.003,0.013,0.036,0.43779,-0.33124,0.032
31.540,0.003,0.013,0.036,0.43779,-0.33124,0.032
31.550,0.003,0.013,0.036,0.43779,-0.33124,0.032
31.560,0.003,0.013,0.036,0.43779,-0.33124,0.032
31.570,0.003,0.013,0.036,0.43779,-0.33124,0.032
31.580,0.003,0.013,0.036,0.43779,-0.33124,0.032
31.590,0.003,0.013,0.036,0.44011,-0.33202,0.032
31.600,0.003,0.013,0.036,0.44011,-0.33202,0.032
31.610,0.003,0.013,0.036,0.44011,-0.33202,0.032
31.620,0.003,0.013,0.036,0.44011,-0.33202,0.032
31.630,0.003,0.013,0.036,0.44011,-0.33202,0.032
31.640,0.003,0.013,0.036,0.44011,-0.33202,0.032
31.650,0.003,0.013,0.036,0.44011,-0.33202,0.032
31.660,0.003,0.013,0.036,0.44011,-0.33202,0.032
31.670,0.003,0.013,0.036,0.44011,-0.33202,0.032
31.680,0.003,0.013,0.036,0.44011,-0.33202,0.032
31.690,0.003,0.013,0.036,0.44011,-0.33202,0.032
31.700,0.003,0.013,0.036,0.44011,-0.33202,0.032
31.710,0.003,0.013,0.036,0.44011,-0.33202,0.032
31.720,0.003,0.013,0.036,0.44011,-0.33202,0.032
31.730,0.003,0.013,0.036,0.44011,-0.33202,0.032
31.740,0.003,0.013,0.036,0.44011,-0.33202,0.032
31.750,0.003,0.013,0.036,0.44011,-0.33202,0.032
31.760,0.003,0.013,0.036,0.44011,-0.33202,0.032
31.770,0.003,0.013,0.036,0.44011,-0.33202,0.032
31.780,0.003,0.013,0.036,0.44011,-0.33202,0.032
31.790,0.003,0.013,0.036,0.44235,-0.33277,0.032
31.800,0.003,0.013,0.036,0.44235,-0.33277,0.032
31.810,0.003,0.013,0.036,0.44235,-0.33277,0.032
31.820,0.003,0.013,0.036,0.44235,-0.33277,0.032
31.830,0.003,0.013,0.036,0.44235,-0.33277,0.032
31.840,0.003,0.013,0.036,0.44235,-0.33277,0.032
31.850,0.003,0.013,0.036,0.44235,-0.33277,0.032
31.860,0.003,0.014,0.036,0.44235,-0.33277,0.032
31.870,0.003,0.014,0.036,0.44235,-0.33277,0.032
31.880,0.003,0.014,0.036,0.44235,-0.33277,0.032
31.890,0.003,0.014,0.036,0.44235,-0.33277,0.032
31.900,0.003,0.014,0.036,0.44235,-0.33277,0.032
31.910,0.003,0.014,0.036,0.44235,-0.33277,0.032
31.920,0.003,0.014,0.036,0.44235,-0.33277,0.032
31.930,0.003,0.014,0.036,0.44235,-0.33277,0.032
31.940,0.003,0.014,0.036,0.44235,-0.33277,0.032
31.950,0.003,0.014,0.036,0.44235,-0.33277,0.032
31.960,0.003,0.014,0.036,0.44235,-0.33277,0.032
31.970,0.003,0.014,0.036,0.44235,-0.33277,0.032
31.980,0.003,0.014,0.036,0.44235,-0.33277,0.032
31.990,0.003,0.014,0.036,0.44235,-0.33277,0.032
32.000,0.003,0.014,0.036,0.44472,-0.33355,0.032
32.010,0.003,0.014,0.036,0.44472,-0.33355,0.032
32.020,0.003,0.014,0.036,0.44472,-0.33355,0.032
32.030,0.003,0.014,0.036,0.44472,-0.33355,0.032
32.040,0.003,0.014,0.036,0.44472,-0.33355,0.032
32.050,0.003,0.014,0.036,0.44472,-0.33355,0.032
32.060,0.003,0.014,0.036,0.44472,-0.33355,0.032
32.070,0.003,0.014,0.036,0.44472,-0.33355,0.032
32.080,0.003,0.014,0.036,0.44472,-0.33355,0.032
32.090,0.003,0.014,0.036,0.44472,-0.33355,0.032
32.100,0.003,0.014,0.036,0.44472,-0.33355,0.032
32.110,0.003,0.014,0.036,0.44472,-0.33355,0.032
32.120,0.003,0.014,0.036,0.44472,-0.33355,0.032
32.130,0.003,0.014,0.036,0.44472,-0.33355,0.032
32.140,0.003,0.014,0.036,0.44472,-0.33355,0.032
32.150,0.003,0.014,0.036,0.44472,-0.33355,0.032
32.160,0.003,0.014,0.036,0.44472,-0.33355,0.032
32.170,0.003,0.014,0.036,0.44472,-0.33355,0.032
32.180,0.003,0.014,0.036,0.44472,-0.33355,0.032
32.190,0.003,0.014,0.036,0.44472,-0.33355,0.032
32.200,0.003,0.014,0.036,0.44701,-0.33429,0.032
32.210,0.003,0.014,0.036,0.44701,-0.33429,0.032
32.220,0.003,0.014,0.036,0.44701,-0.33429,0.032
32.230,0.003,0.014,0.036,0.44701,-0.33429,0.032
32.240,0.003,0.014,0.036,0.44701,-0.33429,0.032
32.250,0.003,0.014,0.036,0.44701,-0.33429,0.032
32.260,0.003,0.014,0.036,0.44701,-0.33429,0.032
32.270,0.003,0.014,0.036,0.44701,-0.33429,0.032
32.280,0.003,0.014,0.036,0.44701,-0.33429,0.032
32.290,0.003,0.014,0.036,0.44701,-0.33429,0.032
32.300,0.003,0.014,0.036,0.44701,-0.33429,0.032
32.310,0.003,0.014,0.036,0.44701,-0.33429,0.032
32.320,0.003,0.014,0.036,0.44701,-0.33429,0.032
32.330,0.003,0.014,0.036,0.44701,-0.33429,0.032
32.340,0.003,0.014,0.036,0.44701,-0.33429,0.032
32.350,0.003,0.014,0.036,0.44701,-0.33429,0.032
32.360,0.003,0.014,0.036,0.44701,-0.33429,0.032
32.370,0.003,0.014,0.036,0.44701,-0.33429,0.032
32.380,0.003,0.014,0.036,0.44701,-0.33429,0.032
32.390,0.003,0.014,0.036,0.44701,-0.33429,0.032
32.400,0.003,0.014,0.036,0.44932,-0.33504,0.032
32.410,0.003,0.014,0.036,0.44932,-0.33504,0.032
32.420,0.003,0.014,0.036,0.44932,-0.33504,0.032
32.430,0.003,0.014,0.036,0.44932,-0.33504,0.032
32.440,0.003,0.014,0.036,0.44932,-0.33504,0.032
32.450,0.003,0.014,0.036,0.44932,-0.33504,0.032
32.460,0.003,0.014,0.036,0.44932,-0.33504,0.032
32.470,0.003,0.014,0.036,0.44932,-0.33504,0.032
32.480,0.003,0.014,0.036,0.44932,-0.33504,0.032
32.490,0.003,0.014,0.036,0.44932,-0.33504,0.032
32.500,0.003,0.014,0.036,0.44932,-0.33504,0.032
32.510,0.003,0.014,0.036,0.44932,-0.33504,0.032
32.520,0.003,0.014,0.036,0.44932,-0.33504,0.032
32.530,0.003,0.014,0.036,0.44932,-0.33504,0.032
32.540,0.003,0.014,0.036,0.44932,-0.33504,0.032
32.550,0.003,0.014,0.036,0.44932,-0.33504,0.032
32.560,0.003,0.014,0.036,0.44932,-0.33504,0.032
32.570,0.003,0.014,0.036,0.44932,-0.33504,0.032
32.580,0.003,0.014,0.036,0.44932,-0.33504,0.032
32.590,0.003,0.014,0.036,0.44932,-0.33504,0.032
32.600,0.003,0.014,0.036,0.45166,-0.33578,0.032
32.610,0.003,0.014,0.036,0.45166,-0.33578,0.032
32.620,0.003,0.014,0.036,0.45166,-0.33578,0.032
32.630,0.003,0.014,0.036,0.45166,-0.33578,0.032
32.640,0.003,0.014,0.036,0.45166,-0.33578,0.032
32.650,0.003,0.014,0.036,0.45166,-0.33578,0.032
32.660,0.003,0.014,0.036,0.45166,-0.33578,0.032
32.670,0.003,0.014,0.036,0.45166,-0.33578,0.032
32.680,0.003,0.014,0.036,0.45166,-0.33578,0.032
32.690,0.003,0.014,0.036,0.45166,-0.33578,0.032
32.700,0.003,0.014,0.036,0.45166,-0.33578,0.032
32.710,0.003,0.014,0.036,0.45166,-0.33578,0.032
32.720,0.003,0.014,0.036,0.45166,-0.33578,0.032
32.730,0.003,0.014,0.036,0.45166,-0.33578,0.032
32.740,0.003,0.014,0.036,0.45166,-0.33578,0.032
32.750,0.003,0.014,0.036,0.45166,-0.33578,0.032
32.760,0.003,0.014,0.036,0.45166,-0.33578,0.032
32.770,0.003,0.014,0.036,0.45166,-0.33578,0.032
32.780,0.003,0.014,0.036,0.45166,-0.33578,0.032
32.790,0.003,0.014,0.036,0.45166,-0.33578,0.032
32.800,0.003,0.014,0.036,0.45402,-0.33653,0.032
32.810,0.003,0.014,0.036,0.45402,-0.33653,0.032
32.820,0.003,0.014,0.036,0.45402,-0.33653,0.032
32.830,0.003,0.014,0.036,0.45402,-0.33653,0.032
32.840,0.003,0.014,0.036,0.45402,-0.33653,0.032
32.850,0.003,0.014,0.036,0.45402,-0.33653,0.032
32.860,0.003,0.014,0.036,0.45402,-0.33653,0.032
32.870,0.003,0.014,0.036,0.45402,-0.33653,0.032
